ID_DE_RESPUESTA,FECHA,DURACIÓN_SEGUNDOS,Duración en minutos (calculado),COLONIA,ESTRATO_SOCIAL,CONTEXTO_DE_RESIDENCIA,V1,V2,V3,V4,V5,V6,V7,V8.A,V8.B,V8.C,V8.D,V8.E,V8.F,V8.G,V8.H,V8.I,V9.A,V9.B,V9.C,V9.D,V9.E,V9_OTRA,V9_OTRA_TEXTO,V10,V10_OTRA,V11,V12,V13,V14,V15,V16,V17,V17_OTRA,V17_OTRA_TEXTO,V18,V19,V20.A,V20.B,V20.C,V20.D,V20.E,V20.F,V20.G,V20.H,V20.I,V20.J,V21.A,V21.B,V21.C,V21.D,V21.E,V21.F,V22.A,V22.B,V22.C,V22.D,V22.E,V22.F,V22.G,V22.H,V22.I,V22.J,V22.K,V22.L,V22.M,V22.N,V22_OTRA,V22_OTRA_TEXTO,V23.A,V23.B,V23.C,V23.D,V23.E,V23.F,V23.G,V23.H,V23.I,V23.J,V23.K,V24,V24_TEXTO,V25,V26.A,V26.B,V26.C,V27,V28.A,V28.B,V28.C,V28.D,V28.E,V29,V30.A,V30.B,V31,V31_OTRA,V32,V33,V34,V35.A,V35.B,V36,V37,V37_ENFERMEDADES,V38,V39,V40.A,V40.B,V40.C,V40.D,V40.E,V40.F,V40.G,V40.H,V40.I,V41,V42,V43,V44,V44_OTRA,V45,V46,V47.A,V47.B,V47.C,V47.D,V47.E,V48,V49,V50,V51.A,V51.B,V51.C,V51.D,V52,V52_TEXTO,V53.A,V53.B,V53.C,V53.D,V53.E,V53.F,V53.G,V53.H,V54.A,V54.B,V54.C,V54.D,V54.E,V54.F,V55.A,V55.B,V55.C,V56.A,V56.B,V56.C,V56.D,V56.E,V56.F,V56.G,V56.H,V56.I,V57,V58.A,V58.B,V58.C,V58.D,V58.E,V59.A,V59.B,V59.C,V59.D,V59.E,V59.F,V59.G,V59.H,V59.I,V59.J,V59.K,V59.L,V59_OTRA,V59_OTRA_TEXTO,V60.A,V60.B,V60.C,V61.A,V61.A_TEXTO,V61.B,V61.B_TEXTOS,V62,V62_TEXTO,V63,V63_OTRA,V64,V65.A,V65.B,V65.C,V65.D,V65.E,V65.F,V65.G,V66.A,V66.B,V66.C,V66.D,V66.E,V66.F,V66.G,V66.H,V66.I,V66.J,V66.K,V66.L,V66.M,V66.N,V67,V67_OTRA,V68,V69,V70,V71,V72.A,V72.B,V72.C,V72.D,V72.E,V73.A,V73.B,V73.C,V73.D,V74,N1.A,N1.B,N1.C,N1.D,N1.E,N1.F,N1,NS_2018,NS_2018_E,N2.A,N2.B,N2.C,N2.D,N2.E,N2.F,N2.G,N2.H,N2,NS_2011,NS_2011_E,V75_RECHAZOS,V75_INCOMPLETOS,V75_NO_CONTACTOS,V75_NO_ELEGIBLES,MUNICIPIO,RANGO_EDAD,SEXO,POND
53663987,9/5/21 14:27,1672,55.7,CONSTITUCIÓN,3,2,5,5,4,1,5,5,2,5,4,3,1,2,1,1,1,1,1,0,0,0,1,99,99,1,99,10,1,1,4,3,2,2,99,99,3,5,2,2,1,2,1,1,2,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,1,1,4,4,4,1,99,NINGUNO,1,1,1,1,2,4,1,4,1,1,1,1,LA ECONOMÍA ESTÁ MUY DIFÍCIL,5,2,5,4,2,2,5,4,5,5,5,0,2,2,99,5,0,5,5,5,2,4,99,4,5,4,4,4,4,2,4,5,5,5,1,2,3,99,99,99,2,2,2,2,2,2,2,3,2,1,5,5,2,4,LA DESIGUALDAD,1,1,2,1,2,2,2,2,5,5,5,4,5,5,5,2,5,2,2,2,2,2,2,2,2,2,2,5,3,4,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,4,5,12,PLAZAS,7,BONITO,4,DISCRIMINACIÓN,7,99,50,2,2,2,2,2,2,2,5,3,3,3,3,3,2,2,5,3,3,3,3,3,1,99,16,3,5,1,1,2,2,2,7,1,1,1,1,3,10,47,18,31,46,12,152,C,Medio,0,11,31,10,20,15,32,0,119,C-,Bajo,0,0,0,0,6,1,1,1888.3198
53664189,9/5/21 14:36,1067,35.6,ARENALES TAPATIOS,3,2,4,4,4,1,4,4,3,4,4,4,4,4,4,4,4,4,1,0,0,0,0,99,99,1,99,11,2,1,2,2,1,3,99,99,2,4,1,1,1,1,1,1,1,1,1,1,2,4,4,5,4,4,5,5,5,5,5,4,5,4,4,4,5,4,4,0,99,"VER VIDEOS, VER STRATUS D MIS AMIGOS",2,3,2,2,4,5,2,2,2,2,2,1,EL DINERO Y LA SALUD,5,4,4,4,3,4,4,4,5,5,4,9,8,2,99,5,5,4,4,4,4,99,99,4,4,4,2,1,2,2,2,2,1,1,3,1,3,99,99,99,2,1,2,2,2,2,2,2,4,2,2,4,2,5,VIOLENCIA,1,1,1,1,1,1,1,1,4,4,2,3,4,4,2,2,2,1,1,2,2,2,2,2,2,2,3,4,4,4,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,2,2,4,7,BUENA CIUDAD,12,MUCHA GENTE,7,VIOLENCIA,1,99,45,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,99,22,3,5,4,0,3,2,1,8,1,1,1,1,2,31,24,0,31,31,12,117,C,Medio,0,11,13,10,20,15,0,22,91,D+,Bajo,12,1,8,2,6,2,1,1865.5035
53664362,9/5/21 14:41,1568,52.3,EL VERGEL,3,2,4,5,5,1,3,3,5,4,5,1,5,3,3,5,5,2,0,0,0,0,1,99,99,2,99,99,99,2,3,5,1,2,99,99,1,4,2,2,1,1,2,2,2,1,1,1,2,5,5,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,1,99,99,1,1,1,1,4,5,5,4,1,2,1,11,TODO BIEN,4,4,1,1,2,4,4,2,4,4,5,2,0,2,99,5,4,5,5,5,4,99,99,2,2,1,1,3,2,5,3,2,1,1,1,1,1,2,99,1,2,2,2,2,1,2,2,2,2,1,1,1,1,4,FALTA DE EQUIDAD DE GÉNERO,1,2,1,1,2,1,2,1,3,4,5,5,1,5,5,5,5,2,2,2,1,2,2,2,2,2,2,4,4,5,4,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,6,TURISMO,9,GRIS,10,"NO HAY TANTO LABOR EN LO PÚBLICO, NO ATIENDEN LAS NECESIDADES DE LA COLONIA",1,99,30,2,2,2,2,2,2,2,5,5,5,1,4,4,4,4,3,3,3,3,3,3,1,99,17,9,5,10,1,2,2,2,7,1,1,1,1,2,43,47,18,31,31,12,170,C-,Baja,0,11,31,10,20,15,32,38,157,C+,Medio,2,0,6,2,3,1,1,1888.3198
53664390,9/5/21 14:42,1311,43.7,CONSTITUCIÓN,3,2,3,4,5,1,5,5,2,5,5,2,3,4,2,2,2,2,0,1,0,0,0,99,99,1,99,18,2,1,5,4,2,2,99,99,1,5,1,1,1,2,1,2,1,1,2,2,2,4,4,4,2,2,4,2,4,2,4,3,1,1,3,2,2,2,3,2,2,PARA MIS VENTAS,1,1,1,1,4,4,1,1,1,1,1,5,LA SEGURIDAD,5,3,4,3,1,2,2,3,5,4,5,18,2,2,99,5,3,3,3,4,4,99,99,4,4,2,2,2,3,4,4,0,5,3,1,2,3,99,99,99,2,2,2,2,2,2,2,3,3,2,2,4,4,1,LA CORRUPCIÓN,2,1,2,2,2,2,2,2,4,4,3,3,4,4,3,3,3,1,2,2,1,2,2,2,2,2,3,4,4,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,5,5,2,MARIACHI,1,TORTAS AHOGADAS,2,LA INSEGURIDAD,3,99,120,2,2,2,2,2,2,2,3,3,4,2,3,3,3,3,4,3,1,4,3,0,1,99,21,10,5,12,2,7,4,2,11,1,1,1,1,3,73,47,37,31,46,23,234,C+,Medio,14,11,31,10,20,27,41,52,206,AB,Alto,0,0,4,3,6,2,1,1865.5035
53664448,9/5/21 14:45,2221,74.0,ARENALES TAPATIOS,3,2,5,5,5,1,4,4,1,4,4,4,4,4,2,2,4,2,1,0,0,0,0,99,99,1,99,15,1,1,4,4,2,1,99,99,2,5,2,2,1,1,2,2,1,1,1,1,5,4,4,1,1,1,2,4,2,4,2,1,2,2,1,1,1,1,2,1,99,99,2,2,2,2,2,2,2,2,2,2,2,5,LA DELINCUENCIA,0,4,3,2,1,2,1,1,5,5,5,1,2,3,99,5,3,3,2,2,4,99,99,4,4,4,4,2,2,4,4,4,4,4,1,2,1,1,99,2,1,2,2,2,2,2,2,3,4,2,2,4,3,3,LA DISCRIMINACIÓN,2,2,1,1,1,1,2,2,5,4,4,2,4,2,4,4,4,1,2,2,2,2,2,2,2,2,3,4,2,4,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,5,10,MUJERES,8,TEQUILA,2,LA INSEGURIDAD,1,99,60,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,99,18,4,5,4,0,5,3,2,8,1,1,1,1,3,31,47,0,31,46,17,155,C,Medio,8,11,31,10,20,15,0,22,117,C-,Bajo,0,0,6,5,6,1,1,1888.3198
53664553,9/5/21 14:49,1623,54.1,CONSTITUCIÓN,3,2,4,4,5,1,4,4,2,3,4,3,3,5,3,2,3,2,1,0,0,0,0,99,99,1,99,16,2,2,2,99,1,3,99,99,1,2,2,2,1,1,1,2,1,1,1,2,4,2,2,4,1,1,2,4,2,2,4,4,1,2,1,1,2,3,1,1,99,99,1,1,3,2,4,5,2,2,1,1,1,12,EL TIEMPO PARA VACACIONES,4,3,3,4,2,4,2,2,5,5,4,3,0,3,99,5,5,4,3,2,4,99,99,2,2,3,4,1,3,2,4,5,5,4,1,2,3,99,99,99,2,1,2,2,2,2,2,3,2,2,2,1,2,9,LA OFERTA LABORAL,1,1,1,2,2,2,2,2,3,4,2,2,3,4,2,4,3,1,1,2,2,2,1,2,2,2,4,4,4,3,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,12,LLUVIA,9,INSEGURIDAD,5,TRÁFICO,3,99,80,0,2,2,2,2,2,2,4,2,3,1,2,2,4,4,5,2,2,4,3,4,1,99,28,10,5,10,1,2,2,1,8,1,1,1,1,2,43,24,18,31,31,12,147,C,Medio,0,11,13,10,20,15,32,38,139,C,Medio,6,0,9,3,6,3,1,2135.7590
53664613,9/5/21 14:51,2176,72.5,EL VERGEL,3,2,5,5,5,1,4,5,1,5,5,1,1,1,1,4,2,2,0,0,0,0,1,99,99,3,99,14,99,1,5,4,2,3,99,99,1,5,2,2,1,1,2,2,1,1,1,1,1,5,5,2,2,2,1,5,5,5,5,5,5,5,5,4,5,2,5,1,99,99,1,1,1,1,4,4,1,1,2,1,1,4,COVID FALTA DE TRABAJO,5,5,5,5,1,5,4,4,5,4,5,5,0,2,99,5,5,5,5,5,4,99,99,2,3,4,4,4,4,4,4,4,4,4,2,2,3,99,99,99,1,2,2,2,2,2,2,2,5,1,5,1,1,5,MALTRATO,2,2,1,2,2,1,2,2,5,5,5,1,5,5,4,2,5,1,1,2,1,2,2,2,2,1,1,1,0,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,8,TEQUILA,5,MÚSICA,4,POBREZA,1,99,60,2,2,1,2,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,21,4,5,10,1,6,2,1,8,1,1,1,1,2,43,24,18,31,31,12,147,C,Medio,8,11,13,10,20,15,32,38,147,C,Medio,2,0,9,1,3,2,1,1865.5035
53664633,9/5/21 14:52,1771,59.0,CONSTITUCIÓN,3,2,5,3,4,1,5,4,1,5,5,1,1,4,1,1,1,5,1,0,0,0,0,99,99,1,99,22,2,1,4,99,1,2,99,99,2,4,1,1,2,1,1,2,1,1,1,1,5,5,5,5,5,5,4,5,4,4,3,3,3,5,4,1,1,1,4,1,99,99,1,1,1,1,3,3,4,3,1,1,1,4,EL RIESGO DE CONTAGIO,5,5,1,3,1,99,99,99,99,99,5,5,2,1,99,5,5,4,5,5,4,99,99,4,4,4,5,1,4,4,4,4,1,5,1,2,3,99,99,99,2,2,2,2,2,2,2,4,1,1,5,1,5,3,DISCRIMINACIÓN Y DESIGUALDAD,2,1,1,2,1,2,2,2,5,3,3,2,3,5,1,1,1,1,2,2,2,2,2,2,2,2,3,3,4,2,2,5,1,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,3,3,CATEDRAL,11,TRÁFICO,9,LA VIDA ES MUY CARA,3,99,130,2,2,2,2,2,2,2,1,1,3,1,1,1,1,2,4,1,1,5,4,3,1,99,29,12,5,12,1,2,1,1,14,1,1,1,1,1,73,24,18,31,15,6,161,C,Medio,0,11,13,10,20,27,32,52,165,C+,Medio,0,0,0,0,6,3,1,2135.7590
53664646,9/5/21 14:53,1572,52.4,ARENALES TAPATIOS,3,2,5,5,5,1,5,4,3,5,4,4,3,3,3,4,4,2,0,0,0,1,0,99,99,2,99,12,0,1,5,99,1,4,99,99,1,5,2,2,1,1,1,1,1,1,1,1,5,5,5,5,2,4,3,5,5,5,5,5,5,5,3,5,2,2,5,1,99,99,2,2,2,2,3,4,4,3,2,2,2,4,PÉRDIDA DE EMPLEO POR LA PANDEMIA DE MIS PAPÁS,5,4,4,4,3,5,2,2,5,5,3,12,0,2,99,5,5,4,4,4,4,99,99,2,4,4,4,2,4,1,0,5,5,5,1,1,3,99,99,99,2,2,0,0,1,0,2,3,4,2,2,4,0,10,DESAPARICIONES,1,1,1,1,1,1,2,2,3,2,2,1,2,4,4,2,4,1,2,2,1,1,1,1,2,1,4,3,0,3,3,5,1,1,1,1,2,2,2,2,2,2,2,2,99,99,4,4,4,3,CENTRO,7,CONVIVENCIA,4,LA DISCRIMINACIÓN A LOS INDÍGENAS,1,99,15,2,2,2,1,2,2,2,5,2,3,3,2,2,2,2,2,3,3,3,3,2,2,99,15,4,5,4,0,2,1,1,4,2,1,1,2,2,31,24,0,0,31,6,86,D,Baja,0,0,13,10,20,0,0,22,65,D,Bajo,0,0,2,1,6,1,2,2005.3120
53664761,9/5/21 14:57,8117,100.0,CONSTITUCIÓN,3,2,5,4,5,2,3,3,4,4,3,3,2,3,2,3,3,1,1,0,0,0,1,99,99,1,99,23,1,1,4,3,1,1,99,99,3,4,2,1,1,1,1,2,2,1,1,2,5,5,4,5,5,5,5,5,5,5,2,2,1,4,4,3,2,1,5,1,99,99,1,1,1,1,4,5,5,1,1,1,1,6,LA COMUNICACIÓN,4,4,4,4,2,3,3,3,5,3,3,25,0,2,99,4,4,2,5,5,4,99,99,1,1,4,5,5,5,5,5,3,5,1,5,1,1,0,99,0,2,2,2,2,2,2,2,1,4,3,2,3,3,4,DESIGUALDAD ECONÓMICA,1,1,1,1,1,1,2,1,2,1,1,1,1,1,3,2,3,1,2,2,1,2,2,2,2,2,2,1,5,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,2,MARIACHI,7,HOGAR,10,INUNDACIONES,3,99,60,2,2,2,2,2,2,2,1,1,2,1,1,1,1,3,2,2,2,2,2,3,2,99,25,12,5,4,1,3,2,1,4,1,1,1,1,2,31,24,18,31,31,12,135,C-,Baja,0,11,13,10,20,0,32,22,108,C-,Bajo,2,1,9,10,6,3,2,1687.4526
53664833,9/5/21 15:00,2561,85.4,JARDINES DE LA CRUZ,2,2,4,4,5,1,4,4,2,4,3,3,3,3,3,2,4,1,1,0,0,0,0,99,99,1,99,18,2,1,5,5,1,3,99,99,3,5,1,2,1,1,2,2,1,1,1,2,5,5,5,5,5,3,3,4,3,3,4,4,2,5,3,2,3,2,5,0,99,99,2,1,2,1,3,2,3,3,1,1,1,5,INSEGURIDAD,5,4,4,4,2,4,4,4,5,5,5,3,6,3,99,4,5,3,4,4,4,99,99,3,5,5,4,2,5,4,4,0,4,4,1,1,2,1,99,1,2,2,2,2,2,2,2,2,4,3,3,4,3,5,VIOLENCIA SEXUAL CONTRA NIÑOS,1,1,1,1,2,1,2,1,5,5,3,3,3,3,3,4,2,1,2,2,1,2,1,1,1,1,3,5,4,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,3,12,TECNOLOGÍA,10,TRADICIONES,2,INSEGURIDAD,1,99,60,2,2,2,2,2,2,2,3,3,4,3,3,3,3,4,4,4,4,4,4,4,2,99,29,12,5,12,1,4,3,1,8,1,1,1,1,2,73,24,18,31,31,17,177,C-,Baja,0,11,13,10,20,15,32,52,153,C,Medio,6,0,17,4,2,3,2,778.3431
53664995,9/5/21 15:06,2587,86.2,LAS JUNTAS,3,2,5,4,4,2,5,5,3,4,4,2,2,4,2,2,4,2,0,0,0,1,0,99,99,3,99,14,99,1,4,99,2,3,99,99,99,4,2,2,2,1,2,2,1,1,1,2,4,1,4,1,4,4,1,4,4,5,1,1,1,1,4,4,1,2,1,1,99,99,2,2,1,2,2,2,2,2,1,2,1,5,LA INSEGURIDAD EN LA CIUDAD PARA LOS NIÑOS,5,2,1,4,3,5,5,3,5,5,4,0,5,3,99,5,5,4,4,2,4,99,99,3,1,2,2,1,4,4,4,5,5,2,1,2,3,99,99,99,1,2,2,2,2,2,2,4,2,4,2,4,5,3,DISCRIMINACIÓN Y VIOLENCIA DE GÉNERO,2,2,2,2,2,1,2,2,2,4,2,2,5,5,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,99,99,3,3,3,0,NADA,0,NADA,1,DELINCUENCIA,1,99,60,0,2,2,2,2,2,2,1,3,1,1,1,1,1,1,1,2,2,1,2,1,2,99,27,2,1,2,1,5,2,2,8,2,2,1,2,5,22,47,18,0,61,12,148,C,Medio,8,0,31,0,20,15,32,22,128,C,Medio,0,0,4,5,3,3,2,1687.4526
53665009,9/5/21 15:07,1736,57.9,CONSTITUCIÓN,3,2,5,3,5,1,5,5,3,4,4,2,4,4,2,2,2,2,1,0,0,0,0,99,99,1,99,18,2,1,5,99,0,2,99,99,99,5,1,1,2,2,1,2,1,1,2,2,4,4,4,4,3,3,2,2,2,2,2,2,1,2,2,1,2,1,3,2,3,POR MI TRABAJO,1,1,1,1,1,1,1,1,1,1,1,3,LA SALUD DE MIS PAPÁS,5,2,4,4,1,2,3,2,5,4,5,20,0,2,99,5,4,4,4,4,4,99,99,4,4,2,2,2,3,4,5,5,0,2,2,2,1,1,99,2,2,2,2,2,2,2,2,3,1,1,2,5,4,3,"EL NO RESPETAR A LAS PERSONAS POR SUS CREENCIAS, SU GÉNERO.",2,1,2,2,2,2,2,2,4,4,3,3,4,4,4,2,4,1,1,2,1,1,1,0,1,2,5,5,5,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,3,CENTRO,3,CATEDRAL,2,LA INSEGURIDAD,3,99,150,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,4,3,1,4,4,3,2,99,28,12,5,12,2,6,3,1,12,1,1,1,1,3,73,24,37,31,46,17,211,C+,Medio,8,11,13,10,20,27,41,52,182,C+,Medio,1,0,3,5,6,3,2,1687.4526
53665015,9/5/21 15:07,3907,65.1,JARDINES DE LA CRUZ,2,2,5,5,5,1,4,4,2,4,4,2,2,4,2,2,2,2,0,0,1,0,0,99,99,4,99,16,2,1,2,3,1,6,99,99,1,4,2,2,1,1,2,1,1,1,2,2,4,4,2,1,4,4,1,3,4,4,4,4,1,2,4,1,4,1,4,3,2,COMERCIO,2,2,2,2,4,4,2,2,2,2,2,1,ECONÓMICA,5,4,2,4,1,2,4,3,5,4,4,0,6,4,99,5,5,2,4,4,4,99,99,4,3,1,1,2,5,5,4,5,5,5,2,2,1,1,99,2,2,1,2,2,1,1,2,4,2,4,4,4,4,12,LA ENVIDIA,1,1,1,2,2,2,2,1,4,5,4,3,4,4,5,4,2,1,1,2,1,2,1,2,2,1,3,4,5,4,1,5,2,2,2,2,2,2,2,1,0,2,2,1,5,POR CALIFICATIVOS,4,4,4,7,ARMONÍA,5,CULTURA,2,"INSEGURIDAD,BASURA",3,99,240,1,2,2,2,2,2,2,4,4,2,2,4,4,4,4,2,2,4,4,2,2,2,99,26,11,1,11,2,3,2,2,18,1,1,1,1,2,59,47,37,31,31,12,205,AB,Alto,0,11,31,10,20,32,41,52,197,AB,Alto,15,0,17,5,2,3,2,778.3431
53665047,9/5/21 15:08,2398,79.9,ARENALES TAPATIOS,3,2,4,3,3,1,4,4,5,3,4,4,4,4,1,1,1,5,1,0,0,0,0,99,99,1,99,24,2,1,4,3,2,2,99,99,99,2,2,1,2,1,2,1,1,1,1,2,5,5,5,5,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,99,99,1,1,2,1,1,2,1,1,1,1,1,2,HAY POCO TRABAJO,3,3,3,4,3,5,2,2,5,5,3,3,99,3,99,5,5,5,5,1,4,99,99,2,1,4,1,1,4,4,1,1,1,4,1,2,3,99,99,99,2,2,2,2,2,2,2,1,3,1,5,1,1,12,LA GENTE QUE VIVE EN LA CALLE,2,2,2,2,2,1,2,2,1,5,1,1,5,5,5,1,1,2,1,1,1,1,1,1,1,1,1,4,4,4,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,5,MUSEO,6,ZOOLÓGICO,10,EL AGUA DESBORDADA DE LOS ARROYOS,8,99,30,2,2,2,2,2,2,2,4,4,5,4,4,4,4,5,5,3,1,5,3,1,2,99,25,4,1,3,0,2,1,0,3,2,2,1,2,2,23,0,0,0,31,6,54,D,Baja,0,0,0,0,20,0,0,22,42,D,Bajo,0,0,0,0,6,3,2,1687.4526
53665052,9/5/21 15:09,2513,83.8,ARENALES TAPATIOS,3,2,4,4,4,1,4,4,3,4,4,4,4,4,4,2,2,2,1,0,0,0,1,99,99,1,99,15,2,1,4,3,1,3,99,99,2,4,1,1,1,1,1,2,1,1,1,1,4,4,4,4,4,4,4,4,4,5,5,5,3,4,4,2,4,4,4,0,99,BÚSQUEDA DE INFORMACIÓN DE COMPRA VENTA,2,2,2,2,4,5,2,2,2,2,2,2,TRABAJO,5,2,2,4,3,2,2,4,5,5,4,5,9,2,99,4,5,4,2,2,4,99,99,4,4,2,1,1,1,2,2,4,2,2,3,1,3,99,99,99,1,2,2,2,2,2,2,2,4,2,2,4,4,11,LA INJUSTICIA,1,1,1,1,1,1,1,1,4,4,3,3,2,2,2,2,4,1,1,1,1,2,2,2,2,2,3,4,5,2,4,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,4,COMIDA TACOS,12,MUCHA GENTE,7,VIOLENCIA,1,99,60,2,2,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1,1,4,4,3,2,99,27,2,1,3,0,3,2,1,9,1,1,1,1,2,23,24,0,31,31,12,109,D+,Baja,0,11,13,10,20,15,0,22,91,D+,Bajo,11,1,19,4,6,3,2,1687.4526
53665078,9/5/21 15:10,2611,87.0,LAS JUNTAS,3,2,5,3,4,1,5,5,2,4,5,4,2,4,4,4,4,4,1,0,0,0,0,99,99,1,99,16,2,2,5,99,2,3,99,99,99,4,1,2,2,1,1,2,1,1,1,2,2,2,1,1,1,4,3,4,2,2,1,3,2,1,4,3,2,2,2,1,99,99,1,1,1,1,3,4,2,4,4,4,3,4,LA PANDEMIA Y LA INSEGURIDAD,5,4,4,4,1,3,3,3,5,3,3,3,0,4,99,5,3,5,4,4,4,99,99,4,2,3,3,2,3,3,3,1,2,1,1,2,1,1,99,2,2,2,2,2,2,2,2,4,4,2,2,2,2,6,VIOLACIÓN DE DERECHOS,1,2,1,1,1,1,2,2,4,2,2,2,1,2,2,4,2,1,1,2,1,2,1,1,1,1,3,3,3,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,2,2,3,4,COMIDA,6,TURISMO,8,CONTAMINACIÓN,1,99,120,2,2,2,2,2,2,2,1,2,3,3,2,2,1,2,4,4,2,3,3,3,2,99,24,4,4,4,1,1,1,0,4,1,2,1,2,2,31,0,18,31,31,6,111,D+,Baja,0,0,0,0,20,0,32,22,74,D,Bajo,6,0,5,5,3,2,2,2024.4618
53665147,9/5/21 15:12,1139,38.0,EL VERGEL,3,2,5,3,5,1,4,5,5,5,5,3,2,2,1,4,4,5,1,0,0,0,0,99,99,4,99,16,2,2,4,99,2,2,99,99,99,5,1,2,2,2,1,2,2,1,2,2,5,5,2,2,2,1,2,2,2,2,2,2,2,5,1,1,1,1,5,1,99,99,1,1,3,2,2,1,1,1,1,1,1,11,TODO BIEN,5,5,5,5,2,2,2,2,5,4,5,2,6,4,99,5,2,4,5,5,4,99,99,2,3,1,1,4,5,4,5,5,5,5,1,2,3,99,99,99,2,2,2,2,2,2,2,5,3,3,1,1,4,6,ENCERRAR O METER A LA CÁRCEL A UNA PERSONA QUE SE DEFIENDE PORQUE SE SIENTE AMENAZADA,1,2,2,2,2,1,2,2,5,5,5,1,5,5,5,5,2,2,2,2,2,2,2,2,2,2,4,5,4,4,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,1,10,TRADICIONAL,5,CULTURA,8,CONTAMINACIÓN,1,99,40,2,2,2,2,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,27,4,4,4,0,3,3,2,7,1,2,1,1,3,31,47,0,31,46,17,155,C-,Baja,0,11,31,0,20,15,0,22,99,D+,Bajo,10,0,15,3,3,3,1,2135.7590
53665213,9/5/21 15:15,1478,49.3,CONSTITUCIÓN,3,2,4,4,4,1,4,3,2,4,3,3,2,2,3,2,1,1,0,0,0,0,1,99,99,2,99,16,99,1,4,99,2,2,99,99,3,4,2,2,2,1,1,2,1,2,2,2,4,4,4,1,2,1,4,4,4,4,4,3,2,2,1,1,2,4,4,1,99,99,1,1,1,1,4,4,4,4,4,4,4,1,RECURSOS ECONÓMICOS,4,3,5,4,2,4,2,2,5,5,5,2,0,2,99,5,3,5,4,2,4,99,99,3,3,3,4,2,4,4,3,3,4,4,1,2,3,99,99,99,2,2,2,1,2,2,2,3,4,2,3,5,5,9,DESEMPLEO,2,1,1,2,2,1,2,2,4,4,3,4,4,4,2,4,4,2,2,2,2,2,2,2,2,2,4,2,4,4,4,5,1,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,7,ORGULLO,10,MÉXICO,9,FALTA DE OPORTUNIDADES,3,99,30,2,2,2,2,2,2,2,4,1,4,2,3,3,4,2,3,2,3,2,3,3,2,99,19,11,5,14,2,3,3,1,6,1,1,1,1,3,101,24,37,31,46,17,239,C+,Medio,0,11,13,10,20,15,41,72,182,C+,Medio,0,0,0,0,6,1,2,2005.3120
53665234,9/5/21 15:15,1803,60.1,EL VERGEL,3,2,4,4,5,1,4,5,2,5,5,1,1,3,1,1,2,1,1,0,0,0,0,99,99,1,99,18,1,2,5,5,0,2,99,99,3,1,2,2,2,1,2,2,1,1,1,2,5,4,4,1,2,2,4,2,2,2,2,2,2,2,2,1,2,1,2,1,99,99,1,1,1,1,1,1,1,1,1,1,1,1,ECONÓMICO,5,4,3,2,2,5,2,4,5,5,4,4,6,4,99,5,4,5,4,1,4,99,99,1,1,1,1,1,1,4,2,4,3,2,5,2,3,99,99,99,2,2,2,2,2,2,2,1,4,3,1,5,5,4,DESIGUALDAD,2,2,1,1,2,1,2,2,3,2,3,3,4,4,1,1,1,2,2,2,2,2,1,2,2,2,4,2,4,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,2,7,MI COLONIA,7,FAMILIA,3,CORRUPCIÓN,1,99,180,2,2,2,1,2,2,2,4,1,1,1,1,1,1,1,1,1,1,2,1,2,1,99,28,10,4,10,0,5,2,1,8,1,1,1,1,2,43,24,0,31,31,12,129,C,Medio,8,11,13,10,20,15,0,38,115,C-,Bajo,0,0,5,1,3,3,1,2135.7590
